,string label,string srcItem,Source,string dstItem,Destination,needRank,SmithType,string smithType,string material1,string material2,string material3,string material4,string material5,Material 1,Material 2,Material 3,Material 4,Material 5,int materialNum1,int materialNum2,int materialNum3,int materialNum4,int materialNum5,int materialNum5,materialsCombined
664,RECIPE_0665,FULL_01_01,Protective Suit,FULL_02_02,Soldier Suit,1,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x40,,,,,40,0,0,0,0,,- Protective Suit: Ignis Crystal x40 (Common Smithy)
665,RECIPE_0666,FULL_01_01,Protective Suit,FULL_02_03,Fine Protective Suit,1,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x8,Ignis Crystal x8,Terra Crystal x8,Aes Crystal x8,Unda Crystal x8,8,8,8,8,8,,"- Protective Suit: Natura Crystal x8, Ignis Crystal x8, Terra Crystal x8, Aes Crystal x8, Unda Crystal x8 (Common Smithy)"
666,RECIPE_0667,FULL_02_02,Soldier Suit,FULL_04_04,Lamellar Armor,3,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x140,,,,,140,0,0,0,0,,- Soldier Suit: Aes Crystal x140 (Common Smithy)
667,RECIPE_0668,FULL_02_02,Soldier Suit,FULL_04_05,Fine Soldier Suit,3,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x30,Ignis Crystal x30,Terra Crystal x30,Aes Crystal x30,Unda Crystal x30,30,30,30,30,30,,"- Soldier Suit: Natura Crystal x30, Ignis Crystal x30, Terra Crystal x30, Aes Crystal x30, Unda Crystal x30 (Common Smithy)"
668,RECIPE_0669,FULL_02_03,Fine Protective Suit,FULL_04_04,Lamellar Armor,3,Aes,KIN,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x15,Aes Crystal x100,,,,15,100,0,0,0,,"- Fine Protective Suit: Ore Fragment x15, Aes Crystal x100 (Aes Smithy)"
669,RECIPE_0670,FULL_02_03,Fine Protective Suit,FULL_04_05,Fine Soldier Suit,3,Common,COMMON,MT_R1_KA_A,MT_R0_KA_A,,,,Ash x25,Ignis Crystal x70,,,,25,70,0,0,0,,"- Fine Protective Suit: Ash x25, Ignis Crystal x70 (Common Smithy)"
670,RECIPE_0671,FULL_04_04,Lamellar Armor,FULL_06_06,Combat Armor,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x210,,,,,210,0,0,0,0,,- Lamellar Armor: Unda Crystal x210 (Common Smithy)
671,RECIPE_0672,FULL_04_04,Lamellar Armor,FULL_06_07,Fine Lamellar Armor,5,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x45,Ignis Crystal x45,Terra Crystal x45,Aes Crystal x45,Unda Crystal x45,45,45,45,45,45,,"- Lamellar Armor: Natura Crystal x45, Ignis Crystal x45, Terra Crystal x45, Aes Crystal x45, Unda Crystal x45 (Common Smithy)"
672,RECIPE_0673,FULL_04_05,Fine Soldier Suit,FULL_06_06,Combat Armor,5,Unda,SUI,MT_R1_SUI_A,MT_R0_SUI_A,,,,Scale x35,Unda Crystal x105,,,,35,105,0,0,0,,"- Fine Soldier Suit: Scale x35, Unda Crystal x105 (Unda Smithy)"
673,RECIPE_0674,FULL_04_05,Fine Soldier Suit,FULL_06_07,Fine Lamellar Armor,5,Common,COMMON,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x20,Aes Crystal x105,,,,20,105,0,0,0,,"- Fine Soldier Suit: Obsidian x20, Aes Crystal x105 (Common Smithy)"
674,RECIPE_0675,FULL_06_06,Combat Armor,FULL_08_09,Plate Suit,7,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x280,,,,,280,0,0,0,0,,- Combat Armor: Natura Crystal x280 (Common Smithy)
675,RECIPE_0676,FULL_06_06,Combat Armor,FULL_08_08,Reinforced Armor,7,Common,COMMON,MT_R1_SUI_A,MT_R2_KA_A,MT_R2_MOKU_A,MT_R2_KIN_A,MT_R2_DO_A,Scale x20,Wax x10,Latex x10,Obsidian x10,Leather x10,20,10,10,10,10,,"- Combat Armor: Scale x20, Wax x10, Latex x10, Obsidian x10, Leather x10 (Common Smithy)"
676,RECIPE_0677,FULL_06_07,Fine Lamellar Armor,FULL_08_09,Plate Suit,7,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x280,,,,,280,0,0,0,0,,- Fine Lamellar Armor: Natura Crystal x280 (Common Smithy)
677,RECIPE_0678,FULL_06_07,Fine Lamellar Armor,FULL_08_08,Reinforced Armor,7,Common,COMMON,MT_R1_SUI_A,MT_R2_KA_A,MT_R2_MOKU_A,MT_R2_KIN_A,MT_R2_DO_A,Scale x20,Wax x10,Latex x10,Obsidian x10,Leather x10,20,10,10,10,10,,"- Fine Lamellar Armor: Scale x20, Wax x10, Latex x10, Obsidian x10, Leather x10 (Common Smithy)"
678,RECIPE_0679,FULL_08_09,Plate Suit,FULL_10_11,Heavy Armor,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x35,Aes Crystal x140,,,,35,140,0,0,0,,"- Plate Suit: Obsidian x35, Aes Crystal x140 (Aes Smithy)"
679,RECIPE_0680,FULL_08_09,Plate Suit,FULL_10_10,Mobile Armor,9,Common,COMMON,MT_R3_MOKU_A,MT_R1_SUI_A,MT_R2_KA_A,MT_R2_MOKU_A,MT_R2_DO_A,Screamroot x10,Scale x25,Wax x15,Latex x15,Leather x15,10,25,15,15,15,,"- Plate Suit: Screamroot x10, Scale x25, Wax x15, Latex x15, Leather x15 (Common Smithy)"
680,RECIPE_0681,FULL_08_08,Reinforced Armor,FULL_10_11,Heavy Armor,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x35,Aes Crystal x140,,,,35,140,0,0,0,,"- Reinforced Armor: Obsidian x35, Aes Crystal x140 (Aes Smithy)"
681,RECIPE_0682,FULL_08_08,Reinforced Armor,FULL_10_10,Mobile Armor,9,Common,COMMON,MT_R3_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Screamroot x10,Ignis Crystal x70,Terra Crystal x70,Aes Crystal x70,Unda Crystal x70,10,70,70,70,70,,"- Reinforced Armor: Screamroot x10, Ignis Crystal x70, Terra Crystal x70, Aes Crystal x70, Unda Crystal x70 (Common Smithy)"
682,RECIPE_0683,FULL_10_11,Heavy Armor,FULL_12_12,Power Suit,11,Ignis,KA,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x10,Ignis Crystal x335,,,,10,335,0,0,0,,"- Heavy Armor: Luminescent Oil x10, Ignis Crystal x335 (Ignis Smithy)"
683,RECIPE_0684,FULL_10_11,Heavy Armor,FULL_12_13,Golem Suit,11,Unda,SUI,MT_R2_SUI_A,MT_R2_DO_A,MT_R1_NIJI_A,,,Beast Hide x25,Leather x25,Fiend Blood x50,,,25,25,50,0,0,,"- Heavy Armor: Beast Hide x25, Leather x25, Fiend Blood x50 (Unda Smithy)"
684,RECIPE_0685,FULL_10_10,Mobile Armor,FULL_12_12,Power Suit,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x420,,,,,420,0,0,0,0,,- Mobile Armor: Ignis Crystal x420 (Common Smithy)
685,RECIPE_0686,FULL_10_10,Mobile Armor,FULL_12_13,Golem Suit,11,Unda,SUI,MT_R2_SUI_A,MT_R2_DO_A,MT_R1_NIJI_A,,,Beast Hide x25,Leather x25,Fiend Blood x50,,,25,25,50,0,0,,"- Mobile Armor: Beast Hide x25, Leather x25, Fiend Blood x50 (Unda Smithy)"
686,RECIPE_0687,FULL_12_12,Power Suit,FULL_14_14,Spriggan Suit,13,Terra,DO,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x25,Terra Crystal x245,,,,25,245,0,0,0,,"- Power Suit: Whetstone x25, Terra Crystal x245 (Terra Smithy)"
687,RECIPE_0688,FULL_12_12,Power Suit,FULL_14_15,Wyrm Mail,13,Natura,MOKU,MT_R3_NIJI_A,,,,,Dragon Scale x50,,,,,50,0,0,0,0,,- Power Suit: Dragon Scale x50 (Natura Smithy)
688,RECIPE_0689,FULL_12_13,Golem Suit,FULL_14_14,Spriggan Suit,13,Terra,DO,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x25,Terra Crystal x245,,,,25,245,0,0,0,,"- Golem Suit: Whetstone x25, Terra Crystal x245 (Terra Smithy)"
689,RECIPE_0690,FULL_12_13,Golem Suit,FULL_14_15,Wyrm Mail,13,Natura,MOKU,MT_R3_NIJI_A,,,,,Dragon Scale x50,,,,,50,0,0,0,0,,- Golem Suit: Dragon Scale x50 (Natura Smithy)
690,RECIPE_0691,ROBE_01_01,Caster's Robe,ROBE_02_02,Sage's Robe,1,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x25,,,,,25,0,0,0,0,,- Caster's Robe: Natura Crystal x25 (Common Smithy)
691,RECIPE_0692,ROBE_02_02,Sage's Robe,ROBE_04_03,Ascetic's Robe,3,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x17,Ignis Crystal x17,Terra Crystal x17,Aes Crystal x17,Unda Crystal x17,17,17,17,17,17,,"- Sage's Robe: Natura Crystal x17, Ignis Crystal x17, Terra Crystal x17, Aes Crystal x17, Unda Crystal x17 (Common Smithy)"
692,RECIPE_0693,ROBE_04_03,Ascetic's Robe,ROBE_06_04,Beetle Robe,5,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x130,,,,,130,0,0,0,0,,- Ascetic's Robe: Terra Crystal x130 (Common Smithy)
693,RECIPE_0694,ROBE_06_04,Beetle Robe,ROBE_08_05,Stardust Robe,7,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x170,,,,,170,0,0,0,0,,- Beetle Robe: Aes Crystal x170 (Common Smithy)
694,RECIPE_0695,ROBE_08_05,Stardust Robe,ROBE_10_06,Moonbeam Robe,9,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x45,Ignis Crystal x45,Terra Crystal x45,Aes Crystal x45,Unda Crystal x45,45,45,45,45,45,,"- Stardust Robe: Natura Crystal x45, Ignis Crystal x45, Terra Crystal x45, Aes Crystal x45, Unda Crystal x45 (Common Smithy)"
695,RECIPE_0696,ROBE_10_06,Moonbeam Robe,ROBE_12_07,Twilight Robe,11,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x255,,,,,255,0,0,0,0,,- Moonbeam Robe: Unda Crystal x255 (Common Smithy)
696,RECIPE_0697,ROBE_12_07,Twilight Robe,ROBE_14_08,Sunlight Robe,13,Ignis,KA,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x15,Ignis Crystal x150,,,,15,150,0,0,0,,"- Twilight Robe: Luminescent Oil x15, Ignis Crystal x150 (Ignis Smithy)"
697,RECIPE_0698,INNER_01_01,Doublet,INNER_02_02,Reinforced Clothes,1,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x4,,,,,4,0,0,0,0,,- Doublet: Terra Crystal x4 (Common Smithy)
698,RECIPE_0699,INNER_02_02,Reinforced Clothes,INNER_08_04,Padded Clothes,7,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x30,,,,,30,0,0,0,0,,- Reinforced Clothes: Aes Crystal x30 (Common Smithy)
699,RECIPE_0700,INNER_02_02,Reinforced Clothes,INNER_04_03,Budo Gi,3,Common,COMMON,MT_R0_KA_A,MT_R1_MOKU_A,,,,Ignis Crystal x7,Fibrous Matter x3,,,,7,3,0,0,0,,"- Reinforced Clothes: Ignis Crystal x7, Fibrous Matter x3 (Common Smithy)"
700,RECIPE_0701,INNER_04_03,Budo Gi,INNER_10_07,Padded Gi,9,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x5,Natura Crystal x14,,,,5,14,0,0,0,,"- Budo Gi: Latex x5, Natura Crystal x14 (Natura Smithy)"
701,RECIPE_0702,INNER_04_03,Budo Gi,INNER_06_05,Enchanter's Tunic,5,Common,COMMON,MT_R0_SUI_A,MT_R2_DO_A,,,,Unda Crystal x11,Leather x2,,,,11,2,0,0,0,,"- Budo Gi: Unda Crystal x11, Leather x2 (Common Smithy)"
702,RECIPE_0703,INNER_06_05,Enchanter's Tunic,INNER_10_07,Padded Gi,9,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x5,Natura Crystal x14,,,,5,14,0,0,0,,"- Enchanter's Tunic: Latex x5, Natura Crystal x14 (Natura Smithy)"
703,RECIPE_0704,INNER_06_05,Enchanter's Tunic,INNER_08_04,Padded Clothes,7,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x2,Aes Crystal x20,,,,2,20,0,0,0,,"- Enchanter's Tunic: Obsidian x2, Aes Crystal x20 (Aes Smithy)"
704,RECIPE_0705,INNER_06_05,Enchanter's Tunic,INNER_08_06,Magicked Shawl,7,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x6,Ignis Crystal x6,Terra Crystal x6,Aes Crystal x6,Unda Crystal x6,6,6,6,6,6,,"- Enchanter's Tunic: Natura Crystal x6, Ignis Crystal x6, Terra Crystal x6, Aes Crystal x6, Unda Crystal x6 (Common Smithy)"
705,RECIPE_0706,INNER_08_06,Magicked Shawl,INNER_10_07,Padded Gi,9,Natura,MOKU,MT_R2_MOKU_A,MT_R0_MOKU_A,,,,Latex x5,Natura Crystal x14,,,,5,14,0,0,0,,"- Magicked Shawl: Latex x5, Natura Crystal x14 (Natura Smithy)"
706,RECIPE_0707,INNER_08_06,Magicked Shawl,INNER_10_08,Beetle Shawl,9,Terra,DO,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x5,Terra Crystal x14,,,,5,14,0,0,0,,"- Magicked Shawl: Leather x5, Terra Crystal x14 (Terra Smithy)"
707,RECIPE_0708,INNER_08_04,Padded Clothes,INNER_10_07,Padded Gi,9,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x35,,,,,35,0,0,0,0,,- Padded Clothes: Natura Crystal x35 (Common Smithy)
708,RECIPE_0709,INNER_10_07,Padded Gi,INNER_12_09,Master's Gi,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x45,,,,,45,0,0,0,0,,- Padded Gi: Ignis Crystal x45 (Common Smithy)
709,RECIPE_0710,INNER_10_08,Beetle Shawl,INNER_12_09,Master's Gi,11,Ignis,KA,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x1,Ignis Crystal x35,,,,1,35,0,0,0,,"- Beetle Shawl: Luminescent Oil x1, Ignis Crystal x35 (Ignis Smithy)"
710,RECIPE_0711,INNER_10_08,Beetle Shawl,INNER_14_10,Lordly Doublet,13,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x50,,,,,50,0,0,0,0,,- Beetle Shawl: Aes Crystal x50 (Common Smithy)
711,RECIPE_0712,INNER_10_08,Beetle Shawl,INNER_14_11,Rainbow Shawl,13,Unda,SUI,MT_R3_SUI_A,MT_R0_NIJI_A,,,,Icelight x5,Prisma Crystal x25,,,,5,25,0,0,0,,"- Beetle Shawl: Icelight x5, Prisma Crystal x25 (Unda Smithy)"
712,RECIPE_0713,INNER_12_09,Master's Gi,INNER_14_10,Lordly Doublet,13,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x50,,,,,50,0,0,0,0,,- Master's Gi: Aes Crystal x50 (Common Smithy)
713,RECIPE_0714,HEAD_01_01,Facemask,HEAD_02_02,Battle Cap,1,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x4,,,,,4,0,0,0,0,,- Facemask: Aes Crystal x4 (Common Smithy)
714,RECIPE_0715,HEAD_02_02,Battle Cap,HEAD_04_04,Sallet,3,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x14,,,,,14,0,0,0,0,,- Battle Cap: Unda Crystal x14 (Common Smithy)
715,RECIPE_0716,HEAD_04_04,Sallet,HEAD_06_06,Open Helm,5,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x25,,,,,25,0,0,0,0,,- Sallet: Natura Crystal x25 (Common Smithy)
716,RECIPE_0717,HEAD_06_06,Open Helm,HEAD_08_07,Bascinet,7,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x30,,,,,30,0,0,0,0,,- Open Helm: Ignis Crystal x30 (Common Smithy)
717,RECIPE_0718,HEAD_08_07,Bascinet,HEAD_10_13,Barbuta,9,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x35,,,,,35,0,0,0,0,,- Bascinet: Terra Crystal x35 (Common Smithy)
718,RECIPE_0719,HEAD_10_13,Barbuta,HEAD_12_12,Lordly Helm,11,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x45,,,,,45,0,0,0,0,,- Barbuta: Aes Crystal x45 (Common Smithy)
719,RECIPE_0720,HEAD_12_12,Lordly Helm,HEAD_14_10,Circlet,13,Unda,SUI,MT_R3_SUI_A,MT_R0_SUI_A,,,,Icelight x5,Unda Crystal x25,,,,5,25,0,0,0,,"- Lordly Helm: Icelight x5, Unda Crystal x25 (Unda Smithy)"
720,RECIPE_0721,HEAD_04_05,Porcine Helm,HEAD_10_11,Horned Helm,9,Common,COMMON,MT_R0_MOKU_A,MT_R2_KA_A,MT_R2_KIN_A,MT_R1_DO_A,,Natura Crystal x9,Wax x2,Obsidian x2,Bone Shard x3,,9,2,2,3,0,,"- Porcine Helm: Natura Crystal x9, Wax x2, Obsidian x2, Bone Shard x3 (Common Smithy)"
721,RECIPE_0722,HEAD_10_11,Horned Helm,HEAD_14_14,Unicorn Helm,13,Unda,SUI,MT_R2_NIJI_A,MT_R3_KIN_A,,,,Holy Water x5,Ancient Jewel x5,,,,5,5,0,0,0,,"- Horned Helm: Holy Water x5, Ancient Jewel x5 (Unda Smithy)"
722,RECIPE_0723,HEAD_02_03,Hood,HEAD_08_08,Fluffy Hood,7,Terra,DO,MT_R2_DO_A,MT_R0_DO_A,,,,Leather x2,Terra Crystal x20,,,,2,20,0,0,0,,"- Hood: Leather x2, Terra Crystal x20 (Terra Smithy)"
723,RECIPE_0724,HEAD_08_08,Fluffy Hood,HEAD_12_09,Rabbit Ears,11,Ignis,KA,MT_R0_KA_A,MT_R3_MOKU_A,MT_R3_KIN_A,,,Ignis Crystal x14,Screamroot x2,Ancient Jewel x2,,,14,2,2,0,0,,"- Fluffy Hood: Ignis Crystal x14, Screamroot x2, Ancient Jewel x2 (Ignis Smithy)"
724,RECIPE_0725,GLOVE_01_01,Knuckle Covers,GLOVE_02_02,Power Gloves,1,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x4,,,,,4,0,0,0,0,,- Knuckle Covers: Ignis Crystal x4 (Common Smithy)
725,RECIPE_0726,GLOVE_01_01,Knuckle Covers,GLOVE_04_05,Mitaines,3,Common,COMMON,MT_R2_DO_A,MT_R0_SUI_A,,,,Leather x1,Unda Crystal x10,,,,1,10,0,0,0,,"- Knuckle Covers: Leather x1, Unda Crystal x10 (Common Smithy)"
726,RECIPE_0727,GLOVE_02_02,Power Gloves,GLOVE_04_04,Studded Gloves,3,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x14,,,,,14,0,0,0,0,,- Power Gloves: Terra Crystal x14 (Common Smithy)
727,RECIPE_0728,GLOVE_02_02,Power Gloves,GLOVE_04_05,Mitaines,3,Common,COMMON,MT_R2_DO_A,MT_R0_SUI_A,,,,Leather x1,Unda Crystal x10,,,,1,10,0,0,0,,"- Power Gloves: Leather x1, Unda Crystal x10 (Common Smithy)"
728,RECIPE_0729,GLOVE_04_04,Studded Gloves,GLOVE_06_06,Steel Gauntlets,5,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x25,,,,,25,0,0,0,0,,- Studded Gloves: Aes Crystal x25 (Common Smithy)
729,RECIPE_0730,GLOVE_06_06,Steel Gauntlets,GLOVE_08_09,Vambraces,7,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x30,,,,,30,0,0,0,0,,- Steel Gauntlets: Unda Crystal x30 (Common Smithy)
730,RECIPE_0731,GLOVE_06_06,Steel Gauntlets,GLOVE_08_12,Padded Gauntlets,7,Common,COMMON,MT_R2_DO_A,MT_R0_KIN_A,,,,Leather x2,Aes Crystal x20,,,,2,20,0,0,0,,"- Steel Gauntlets: Leather x2, Aes Crystal x20 (Common Smithy)"
731,RECIPE_0732,GLOVE_08_09,Vambraces,GLOVE_10_07,Shell Bracers,9,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x35,,,,,35,0,0,0,0,,- Vambraces: Natura Crystal x35 (Common Smithy)
732,RECIPE_0733,GLOVE_10_07,Shell Bracers,GLOVE_12_11,Lordly Gauntlets,11,Common,COMMON,MT_R0_KA_A,,,,,Ignis Crystal x45,,,,,45,0,0,0,0,,- Shell Bracers: Ignis Crystal x45 (Common Smithy)
733,RECIPE_0734,GLOVE_12_11,Lordly Gauntlets,GLOVE_14_14,Gloves of Mastery,13,Terra,DO,MT_R3_DO_A,MT_R0_DO_A,,,,Whetstone x5,Terra Crystal x25,,,,5,25,0,0,0,,"- Lordly Gauntlets: Whetstone x5, Terra Crystal x25 (Terra Smithy)"
734,RECIPE_0735,GLOVE_06_03,Aged Gloves,GLOVE_10_08,Soldier's Gauntlets,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x5,Aes Crystal x14,,,,5,14,0,0,0,,"- Aged Gloves: Obsidian x5, Aes Crystal x14 (Aes Smithy)"
735,RECIPE_0736,GLOVE_10_08,Soldier's Gauntlets,GLOVE_14_10,Ogre's Gloves,13,Ignis,KA,MT_R2_KA_A,MT_R1_KA_A,MT_R1_NIJI_A,,,Wax x3,Ash x6,Fiend Blood x6,,,3,6,6,0,0,,"- Soldier's Gauntlets: Wax x3, Ash x6, Fiend Blood x6 (Ignis Smithy)"
736,RECIPE_0737,GLOVE_04_05,Mitaines,GLOVE_08_12,Padded Gauntlets,7,Common,COMMON,MT_R1_KIN_A,MT_R0_KIN_A,,,,Ore Fragment x3,Aes Crystal x20,,,,3,20,0,0,0,,"- Mitaines: Ore Fragment x3, Aes Crystal x20 (Common Smithy)"
737,RECIPE_0738,GLOVE_08_12,Padded Gauntlets,GLOVE_12_13,Insulators,11,Unda,SUI,MT_R3_SUI_A,MT_R2_SUI_A,MT_R2_MOKU_A,MT_R0_SUI_A,,Icelight x2,Beast Hide x2,Latex x2,Unda Crystal x11,,2,2,2,11,0,,"- Padded Gauntlets: Icelight x2, Beast Hide x2, Latex x2, Unda Crystal x11 (Unda Smithy)"
738,RECIPE_0739,SHOES_01_01,Leather Boots,SHOES_02_04,Leather Greaves,1,Common,COMMON,MT_R0_DO_A,,,,,Terra Crystal x4,,,,,4,0,0,0,0,,- Leather Boots: Terra Crystal x4 (Common Smithy)
739,RECIPE_0740,SHOES_01_01,Leather Boots,SHOES_04_03,Dance Shoes,3,Common,COMMON,MT_R2_MOKU_A,MT_R0_SUI_A,,,,Latex x2,Unda Crystal x7,,,,2,7,0,0,0,,"- Leather Boots: Latex x2, Unda Crystal x7 (Common Smithy)"
740,RECIPE_0741,SHOES_02_04,Leather Greaves,SHOES_04_03,Dance Shoes,3,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x14,,,,,14,0,0,0,0,,- Leather Greaves: Unda Crystal x14 (Common Smithy)
741,RECIPE_0742,SHOES_02_04,Leather Greaves,SHOES_04_05,Steel Greaves,3,Common,COMMON,MT_R0_KIN_A,,,,,Aes Crystal x14,,,,,14,0,0,0,0,,- Leather Greaves: Aes Crystal x14 (Common Smithy)
742,RECIPE_0743,SHOES_02_04,Leather Greaves,SHOES_06_02,Cyclone Shoes,5,Common,COMMON,MT_R1_SUI_A,MT_R0_MOKU_A,,,,Scale x4,Natura Crystal x11,,,,4,11,0,0,0,,"- Leather Greaves: Scale x4, Natura Crystal x11 (Common Smithy)"
743,RECIPE_0744,SHOES_04_05,Steel Greaves,SHOES_06_06,Sabatons,5,Common,COMMON,MT_R0_SUI_A,,,,,Unda Crystal x25,,,,,25,0,0,0,0,,- Steel Greaves: Unda Crystal x25 (Common Smithy)
744,RECIPE_0745,SHOES_06_06,Sabatons,SHOES_08_09,Ghoststeel Greaves,7,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x30,,,,,30,0,0,0,0,,- Sabatons: Natura Crystal x30 (Common Smithy)
745,RECIPE_0746,SHOES_08_09,Ghoststeel Greaves,SHOES_10_12,Platinum Greaves,9,Aes,KIN,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x5,Aes Crystal x14,,,,5,14,0,0,0,,"- Ghoststeel Greaves: Obsidian x5, Aes Crystal x14 (Aes Smithy)"
746,RECIPE_0747,SHOES_10_12,Platinum Greaves,SHOES_12_13,Lordly Sabatons,11,Ignis,KA,MT_R3_KA_A,MT_R0_KA_A,,,,Luminescent Oil x1,Ignis Crystal x35,,,,1,35,0,0,0,,"- Platinum Greaves: Luminescent Oil x1, Ignis Crystal x35 (Ignis Smithy)"
747,RECIPE_0748,SHOES_12_13,Lordly Sabatons,SHOES_14_14,Quicksilvers,13,Natura,MOKU,MT_R3_MOKU_A,MT_R0_MOKU_A,,,,Screamroot x5,Natura Crystal x25,,,,5,25,0,0,0,,"- Lordly Sabatons: Screamroot x5, Natura Crystal x25 (Natura Smithy)"
748,RECIPE_0749,SHOES_04_03,Dance Shoes,SHOES_06_02,Cyclone Shoes,5,Common,COMMON,MT_R0_MOKU_A,,,,,Natura Crystal x11,,,,,11,0,0,0,0,,- Dance Shoes: Natura Crystal x11 (Common Smithy)
749,RECIPE_0750,SHOES_04_03,Dance Shoes,SHOES_08_07,Rubber Soles,7,Common,COMMON,MT_R2_MOKU_A,MT_R0_DO_A,,,,Latex x3,Terra Crystal x14,,,,3,14,0,0,0,,"- Dance Shoes: Latex x3, Terra Crystal x14 (Common Smithy)"
750,RECIPE_0751,SHOES_08_07,Rubber Soles,SHOES_12_11,Fine Rubber Soles,11,Common,COMMON,MT_R0_MOKU_A,MT_R0_KA_A,MT_R0_DO_A,MT_R0_KIN_A,MT_R0_SUI_A,Natura Crystal x9,Ignis Crystal x9,Terra Crystal x9,Aes Crystal x9,Unda Crystal x9,9,9,9,9,9,,"- Rubber Soles: Natura Crystal x9, Ignis Crystal x9, Terra Crystal x9, Aes Crystal x9, Unda Crystal x9 (Common Smithy)"
751,RECIPE_0752,SHOES_06_02,Cyclone Shoes,SHOES_10_08,Glass Slippers,9,Common,COMMON,MT_R2_KIN_A,MT_R0_KIN_A,,,,Obsidian x5,Aes Crystal x14,,,,5,14,0,0,0,,"- Cyclone Shoes: Obsidian x5, Aes Crystal x14 (Common Smithy)"
752,RECIPE_0753,SHOES_10_08,Glass Slippers,SHOES_14_10,Jester's Shoes,13,Common,COMMON,MT_R2_KA_A,MT_R3_KIN_A,,,,Wax x5,Ancient Jewel x5,,,,5,5,0,0,0,,"- Glass Slippers: Wax x5, Ancient Jewel x5 (Common Smithy)"
